db_name,controller_id,side,trading_pair,order_type,trade_type,cumulative_fee_paid_quote,position_action,timestamp,price,base_amount,quote_amount,position_multiplier
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741751520,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013861,OPEN,1741751460,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741751550,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034569,OPEN,1741751438,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344855,CLOSE,1741751672,0.0413,167.0,6.8971,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138768,OPEN,1741751385,0.0413,168.0,6.9384,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034692,CLOSE,1741751720,0.0413,168.0,6.9384,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034608,OPEN,1741751372,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034524,CLOSE,1741751780,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034608,OPEN,1741751047,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.003444,CLOSE,1741751818,0.041,168.0,6.888,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034528,OPEN,1741752404,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741752446,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013861,OPEN,1741752244,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741752495,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013861,OPEN,1741752545,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741752610,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138276,OPEN,1741752220,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741752693,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138276,OPEN,1741752724,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344855,CLOSE,1741752750,0.0413,167.0,6.8971,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034692,OPEN,1741752180,0.0413,168.0,6.9384,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034608,CLOSE,1741752992,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034608,OPEN,1741752125,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034524,CLOSE,1741752995,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346525,OPEN,1741753356,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741753445,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138276,OPEN,1741753264,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344855,CLOSE,1741753469,0.0413,167.0,6.8971,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138112,OPEN,1741753628,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741753643,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138112,OPEN,1741753765,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034528,CLOSE,1741753829,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034528,OPEN,1741753840,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741754092,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034528,OPEN,1741754171,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741754254,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013861,OPEN,1741753601,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741754292,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013861,OPEN,1741754363,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741754445,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138112,OPEN,1741754716,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034528,CLOSE,1741754892,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138112,OPEN,1741755070,0.0416,166.0,6.9056,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034445,CLOSE,1741755108,0.0415,166.0,6.889,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013861,OPEN,1741754568,0.0415,167.0,6.9305,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741755199,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034569,OPEN,1741753560,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034569,CLOSE,1741755219,0.0414,167.0,6.9138,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138768,OPEN,1741753221,0.0413,168.0,6.9384,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034608,CLOSE,1741755314,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138432,OPEN,1741753025,0.0412,168.0,6.9216,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034524,CLOSE,1741755368,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034524,OPEN,1741751970,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034524,CLOSE,1741755489,0.0411,168.0,6.9048,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013858,OPEN,1741750963,0.041,169.0,6.929,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034476,CLOSE,1741755533,0.0408,169.0,6.8952,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138242,OPEN,1741750856,0.0409,169.0,6.9121,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034476,CLOSE,1741755538,0.0408,169.0,6.8952,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.003468,OPEN,1741750637,0.0408,170.0,6.936,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034595,CLOSE,1741755661,0.0407,170.0,6.919,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013858,OPEN,1741750754,0.041,169.0,6.929,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034307,CLOSE,1741755786,0.0406,169.0,6.8614,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013838,OPEN,1741755870,0.0407,170.0,6.919,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.003451,CLOSE,1741756297,0.0406,170.0,6.902,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013838,OPEN,1741756450,0.0407,170.0,6.919,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.003451,CLOSE,1741756876,0.0406,170.0,6.902,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013804,OPEN,1741750632,0.0406,170.0,6.902,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.003451,CLOSE,1741756928,0.0406,170.0,6.902,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013851,OPEN,1741750598,0.0405,171.0,6.9255,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034542,CLOSE,1741756996,0.0404,171.0,6.9084,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138168,OPEN,1741750589,0.0404,171.0,6.9084,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344565,CLOSE,1741757469,0.0403,171.0,6.8913,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138632,OPEN,1741750578,0.0403,172.0,6.9316,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034572,CLOSE,1741757560,0.0402,172.0,6.9144,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034572,OPEN,1741750558,0.0402,172.0,6.9144,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034486,CLOSE,1741757645,0.0401,172.0,6.8972,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138288,OPEN,1741757821,0.0402,172.0,6.9144,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034486,CLOSE,1741757937,0.0401,172.0,6.8972,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346865,OPEN,1741750527,0.0401,173.0,6.9373,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00346,CLOSE,1741758084,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001384,OPEN,1741750427,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345135,CLOSE,1741758187,0.0399,173.0,6.9027,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138852,OPEN,1741749758,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034626,CLOSE,1741758389,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138504,OPEN,1741749657,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034539,CLOSE,1741758467,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138504,OPEN,1741758501,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034626,CLOSE,1741758529,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034713,OPEN,1741749571,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034452,CLOSE,1741758555,0.0396,174.0,6.8904,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001384,OPEN,1741749591,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00341675,CLOSE,1741758664,0.0395,173.0,6.8335,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138504,OPEN,1741749701,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034278,CLOSE,1741758700,0.0394,174.0,6.8556,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138852,OPEN,1741749758,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034191,CLOSE,1741758755,0.0393,174.0,6.8382,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138156,OPEN,1741749647,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034104,CLOSE,1741758844,0.0392,174.0,6.8208,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034539,OPEN,1741749650,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034017,CLOSE,1741758866,0.0391,174.0,6.8034,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00345625,OPEN,1741758916,0.0395,175.0,6.9125,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034475,CLOSE,1741758968,0.0394,175.0,6.895,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00345625,OPEN,1741758998,0.0395,175.0,6.9125,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0015_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034475,CLOSE,1741759167,0.0394,175.0,6.895,-1
